country,rating,wine_name,winery_name,ratings_count,wine_type,region,is_natural
Spain,3.9,Malvasía Centenaria (Dona Blanca),Tridente,122,White,Castilla Y León,FALSE
Spain,3.5,Taran Tinto Unchained,Tridente,101,Red,Castilla Y León,FALSE
Spain,3.8,Cantagrillos Brut,Tridente,110,Sparkling,Castilla Y León,FALSE
Spain,3.3,Avante Mencía,Tridente,54,Red,Castilla Y León,FALSE
Spain,3.9,El Gordito Tinto,Tridente,29,Red,Castilla Y León,FALSE
Spain,3.4,Vendimia Seleccionada,Valdelosfrailes,529,Red,Castilla Y León,FALSE
Spain,3.2,Verdejo,Valdelosfrailes,248,White,Castilla Y León,FALSE
Spain,4.1,Pago De Las Costanas,Valdelosfrailes,192,Red,Castilla Y León,FALSE
Spain,4.2,Selección Personal,Valdelosfrailes,89,Red,Castilla Y León,FALSE
Spain,3.4,Tempranillo,Venta Morales,3058,Red,Castilla Y León,FALSE
Spain,3.2,Orgánico Blanco,Venta Morales,675,White,Castilla Y León,FALSE
Spain,3.2,Verdejo,Venta Morales,360,White,Castilla Y León,FALSE
Spain,4,Gloc Mencía - Jerez Ancestral,Veronica Ortega,46,Sparkling,Castilla Y León,FALSE
Spain,3.7,Tinanco Tempranillo,Vetus,158,Red,Castilla Y León,FALSE
Spain,3.6,Amarre Viejas,Vidal Soblechero,164,White,Castilla Y León,FALSE
Spain,3.5,Vina Clavidor Cepas Viejas,Vidal Soblechero,134,White,Castilla Y León,FALSE
Spain,3.7,Villavendimia Cepas Viejas,Vidal Soblechero,134,White,Castilla Y León,FALSE
Spain,3.9,Pagos De Villavendimia Finca El Alto,Vidal Soblechero,85,White,Castilla Y León,FALSE
Spain,3.9,Pagos De Villavendimia Finca Buenavista,Vidal Soblechero,66,White,Castilla Y León,FALSE
Spain,4.1,Pagos De Villavendimia La Oxidativa,Vidal Soblechero,62,White,Castilla Y León,FALSE
Spain,3.7,Alto Clavidor Camino La Peña,Vidal Soblechero,49,Red,Castilla Y León,FALSE
Spain,4,Pagos De Villavendimia Finca Matea,Vidal Soblechero,34,White,Castilla Y León,FALSE
Spain,4,Prieto Picudo Blanco,Vidal Soblechero,26,White,Castilla Y León,FALSE
Spain,4,Le Méprise Tinto,Vinos Malaparte,420,Red,Castilla Y León,FALSE
Spain,3.9,Malaparte Espantalobos,Vinos Malaparte,236,Red,Castilla Y León,FALSE
Spain,3.9,Pico Lunar Amphora,Vinos Malaparte,167,Red,Castilla Y León,FALSE
Spain,4.1,Dindi Garnacha,Vinos Malaparte,141,Red,Castilla Y León,FALSE
Spain,4.2,Le Méprisé Blanco,Vinos Malaparte,103,White,Castilla Y León,TRUE
Spain,3.8,Las Lomas,Vinos Malaparte,80,Red,Castilla Y León,FALSE
Spain,4,Malaparte Montón De Piñas Blanco,Vinos Malaparte,71,White,Castilla Y León,FALSE
Spain,3.6,Oui Rosado,Vinos Malaparte,68,Rosé,Castilla Y León,FALSE
Spain,3.8,The New Wave Girl,Vinos Malaparte,84,Dessert,Castilla Y León,FALSE
Spain,4.1,Pico Lunar Syrah,Vinos Malaparte,52,Red,Castilla Y León,FALSE
Spain,3.8,Son Tiempos Difíciles Para Los Soñadores,Vinos Malaparte,41,White,Castilla Y León,FALSE
Spain,3.9,Uvas Nómadas Blanc,Vinos Malaparte,25,White,Castilla Y León,FALSE
Spain,4.1,Dindi Pet-Nat,Vinos Malaparte,27,Sparkling,Castilla Y León,FALSE
Spain,4.2,Montón De Piñas Tinto,Vinos Malaparte,26,Red,Castilla Y León,FALSE
Spain,3.1,Campo Tinto,Vinos Sanz,225,Red,Castilla Y León,FALSE
Spain,4,Finca La Colina Dressage,Vinos Sanz,62,White,Castilla Y León,FALSE
Spain,3.3,Pregòn Verdejo,Viore,514,White,Castilla Y León,FALSE
Spain,4,Selección Monovarietal Garnacha,Vizcarra,516,Red,Castilla Y León,FALSE
Spain,4.1,Merlot,Vizcarra,73,Red,Castilla Y León,FALSE
Spain,3.8,El Canchorral,Viñas Serranas,92,Red,Castilla Y León,FALSE
Spain,4,Renvivas,Viñas Serranas,65,Red,Castilla Y León,FALSE
Spain,3.8,Rufete,Viñas Serranas,59,Red,Castilla Y León,FALSE
Spain,4.1,La Pivonera,Viñas Serranas,37,Red,Castilla Y León,FALSE
Spain,4,Bonales Field Blend,Viñas Del Cénit,107,Red,Castilla Y León,FALSE
Spain,3.9,Field Blend Las Contiesas Blanco,Viñas Del Cénit,92,White,Castilla Y León,FALSE
Spain,3.9,Tradición Field Blend,Viñas Del Cénit,78,Red,Castilla Y León,FALSE
Spain,3.7,Las Cabañuelas Cebreros,Viñedos Del Jorco,805,Red,Castilla Y León,FALSE
Spain,3.9,El Jorco Cebreros,Viñedos Del Jorco,290,Red,Castilla Y León,FALSE
Spain,4.2,Las Enebradas Navatalgordo,Viñedos Del Jorco,88,Red,Castilla Y León,FALSE
Spain,3.1,Verdejo De-Alcoholised,Win,126,White,Castilla Y León,FALSE
Spain,3.4,5.0 Verdejo Frizzante,Win,92,Sparkling,Castilla Y León,FALSE
Spain,3.7,5.0 Rosé Frizzante,Win,28,Sparkling,Castilla Y León,FALSE
Spain,3.9,Vendimia Seleccionada,Yllera,3278,Red,Castilla Y León,FALSE
Spain,3.8,5.5 Verdejo Frizzante,Yllera,2750,Sparkling,Castilla Y León,FALSE
Spain,3.7,Nuevemeses Tinto,Yllera,511,Red,Castilla Y León,FALSE
Spain,4.2,Dominus Gran Selección Viñedos Viejos,Yllera,368,Red,Castilla Y León,FALSE
Spain,3.7,Chardonnay Vendimia Nocturna,Yllera,339,White,Castilla Y León,FALSE
Spain,3.6,Nuevemeses Tempranillo,Yllera,218,Red,Castilla Y León,FALSE
Spain,3.3,5.5 Rosé Frizzante,Yllera,170,Sparkling,Castilla Y León,FALSE
Spain,3.8,Tinto,Yllera,162,Red,Castilla Y León,FALSE
Spain,3.4,Privee Brut,Yllera,139,Sparkling,Castilla Y León,FALSE
Spain,4.1,25 Aniversario,Yllera,116,Red,Castilla Y León,FALSE
Spain,3.7,10 Meses En Barrica Selectión Del Sumiller,Yllera,91,Red,Castilla Y León,FALSE
Spain,3,5.5 Dis Tinto Frizzante,Yllera,59,Sparkling,Castilla Y León,FALSE
Spain,3.4,Rosé,Yllera,57,Rosé,Castilla Y León,FALSE
Spain,3.7,Blanco,Yllera,52,White,Castilla Y León,FALSE
Spain,3.6,Dualista Verdejo - Sauvignon Blanc,Yllera,41,White,Castilla Y León,FALSE
Spain,3.5,6 Meses En Barrica Edicion Teseo,Yllera,32,Red,Castilla Y León,FALSE
Spain,3.5,La Bodeguita De Manolo Tempranillo,Yllera,32,Red,Castilla Y León,FALSE
Spain,3.6,Islero Verdejo,Yllera,28,White,Castilla Y León,FALSE
Spain,3.9,Olivante De Laura Semi Dulce Blanco,Yllera,28,Dessert,Castilla Y León,FALSE
Spain,3.4,Lanzos Tinto,Álvarez Y Díez,164,Red,Castilla Y León,FALSE
Spain,3.7,Lanzos Verdejo,Álvarez Y Díez,159,White,Castilla Y León,FALSE
Spain,3.2,Lanzos Blanco,Álvarez Y Díez,140,White,Castilla Y León,FALSE
Spain,3.6,Sotomonte Verdejo,Álvarez Y Díez,125,White,Castilla Y León,FALSE
Spain,3.9,Finca Dehesilla Reserva,Áster,32,Red,Castilla Y León,FALSE
Spain,3.6,Cava,Cupcake,151,Sparkling,Cava,FALSE
United States,3.2,Pinot Noir,Cupcake,3712,Red,Central Coast,FALSE
United States,3.4,Petite Sirah,Cupcake,976,Red,Central Coast,FALSE
United States,4.1,Signature Sweets Berry,Cupcake,45,Dessert,Central Coast,FALSE
New Zealand,4.2,Burn Cottage Vineyard Pinot Noir,Burn Cottage,4405,Red,Central Otago,FALSE
New Zealand,4.1,Moonlight Race Pinot Noir,Burn Cottage,3583,Red,Central Otago,FALSE
New Zealand,4,Cashburn Pinot Noir,Burn Cottage,622,Red,Central Otago,FALSE
New Zealand,4,Riesling - Grüner Veltliner,Burn Cottage,405,White,Central Otago,FALSE
New Zealand,4.3,Valli Vineyard Pinot Noir,Burn Cottage,266,Red,Central Otago,FALSE
New Zealand,4.2,Te Wahi Pinot Noir,Cloudy Bay,4470,Red,Central Otago,FALSE
New Zealand,4.1,Founder's Cellar Pinot Noir,Cloudy Bay,90,Red,Central Otago,FALSE
New Zealand,3.8,Rise-And-Shine Pinot Noir (Small Parcels),Kim Crawford,452,Red,Central Otago,FALSE
New Zealand,3.7,Pinot Noir Rosé,Matua,3754,Rosé,Central Otago,FALSE
New Zealand,3.9,Lands & Legends Pinot Noir,Matua,2765,Red,Central Otago,FALSE
New Zealand,3.6,Single Vineyard Lowburn Pinot Noir,Matua,213,Red,Central Otago,FALSE
New Zealand,3.8,Pinot Noir Central Otago Innovator,Matua,180,Red,Central Otago,FALSE
New Zealand,3.6,Estate Series Pinot Noir,Matua,78,Red,Central Otago,FALSE
New Zealand,4,Single Vineyard Pinot Noir,Matua,49,Red,Central Otago,FALSE
New Zealand,3.8,Pinot Noir,Mohua,1480,Red,Central Otago,FALSE
New Zealand,3.9,Pinot Gris,Mohua,50,White,Central Otago,FALSE
United States,3.5,Organic Chenin Blanc,Man,32,White,Central Region,FALSE
Chile,4,Grand Cru Brut Nature,Caballo Loco,285,Sparkling,Central Valley,FALSE
Chile,4.4,No. 20,Caballo Loco,139,Red,Central Valley,FALSE
Chile,4.3,Blanco,Caballo Loco,105,White,Central Valley,FALSE
Chile,4,Carmenère Gran Reserva,Casas Del Bosque,2847,Red,Central Valley,FALSE
Chile,3.5,Cabernet Sauvignon (Reserva),Casillero Del Diablo,180950,Red,Central Valley,FALSE
Chile,3.5,Merlot (Reserva),Casillero Del Diablo,61303,Red,Central Valley,FALSE
Chile,3.8,Devil's Collection Red (Reserva),Casillero Del Diablo,48752,Red,Central Valley,FALSE
Chile,3.6,Malbec (Reserva),Casillero Del Diablo,31272,Red,Central Valley,FALSE
Chile,3.4,Pinot Noir (Reserva),Casillero Del Diablo,26562,Red,Central Valley,FALSE
Chile,3.5,Shiraz (Reserva),Casillero Del Diablo,21939,Red,Central Valley,FALSE
Chile,3.5,Rosé (Reserva),Casillero Del Diablo,14312,Rosé,Central Valley,FALSE
Chile,3.8,Intense Red (Reserva),Casillero Del Diablo,5475,Red,Central Valley,FALSE
Chile,3.7,Cabernet Sauvignon Reserva Especial,Casillero Del Diablo,4429,Red,Central Valley,FALSE
Chile,3.7,Devil's Carnaval Spectacular Cabernet,Casillero Del Diablo,1700,Red,Central Valley,FALSE
Chile,3.9,Devil's Collection Rosé (Reserva Especial),Casillero Del Diablo,1581,Rosé,Central Valley,FALSE
Chile,3.7,Cabernet Sauvignon - Carmenere (Reserva),Casillero Del Diablo,1503,Red,Central Valley,FALSE
Chile,3.7,Cabernet Sauvignon (Reserva Limited Edition),Casillero Del Diablo,1160,Red,Central Valley,FALSE
Chile,3.8,Cabernet Sauvignon - Malbec (Reserva),Casillero Del Diablo,923,Red,Central Valley,FALSE
Chile,3.5,Devil’s Carnaval Phenomenal Sauvignon,Casillero Del Diablo,857,White,Central Valley,FALSE
Chile,3.5,Belight Sauvignon Blanc,Casillero Del Diablo,640,White,Central Valley,FALSE
Chile,3.4,Belight Rosé,Casillero Del Diablo,483,Rosé,Central Valley,FALSE
Chile,3.5,Coastal White (Reserva),Casillero Del Diablo,404,White,Central Valley,FALSE
Chile,3.6,Devilish Release Cabernet Sauvignon (Reserva),Casillero Del Diablo,166,Red,Central Valley,FALSE
Chile,3.7,Platinum Reserve Cabernet Sauvignon,Casillero Del Diablo,155,Red,Central Valley,FALSE
Chile,3.1,Belight Red,Casillero Del Diablo,163,Red,Central Valley,FALSE
Chile,3.8,Devil's Collection Extra Brut,Casillero Del Diablo,109,Sparkling,Central Valley,FALSE
Chile,3.4,Devil's Carnaval Chardonnay,Casillero Del Diablo,48,White,Central Valley,FALSE
Chile,3.9,Ungrafted Old Vines Cinsault,De Martino,226,Red,Central Valley,FALSE
Chile,3.3,Niebla Sauvignon Blanc,De Martino,184,White,Central Valley,FALSE
Chile,3.7,Syrah Reserva,Escudo Rojo,2978,Red,Central Valley,FALSE
Chile,3.3,Chardonnay,Frontera,15116,White,Central Valley,FALSE
Chile,3.3,Merlot,Frontera,15043,Red,Central Valley,FALSE
Chile,3.4,Carmenère,Frontera,14189,Red,Central Valley,FALSE
Chile,3.2,Cabernet Sauvignon - Merlot,Frontera,7955,Red,Central Valley,FALSE
Chile,3.3,Sauvignon Blanc,Frontera,7562,White,Central Valley,FALSE
Chile,3.4,Specialties The Authentic Tinto,Frontera,5200,Red,Central Valley,FALSE
Chile,3.6,After Midnight Red,Frontera,4780,Red,Central Valley,FALSE
Chile,3.9,Moscato,Frontera,4168,White,Central Valley,FALSE
Chile,3.3,Pinot Noir,Frontera,3036,Red,Central Valley,FALSE
Chile,3.3,Malbec,Frontera,2997,Red,Central Valley,FALSE
Chile,3.4,Sauvignon Blanc - Pedro Ximénez,Frontera,2886,White,Central Valley,FALSE
Chile,3.3,Carmenère - Cabernet Sauvignon,Frontera,2821,Red,Central Valley,FALSE
Chile,3.2,Shiraz,Frontera,2444,Red,Central Valley,FALSE
Chile,3.2,Merlot Rosé,Frontera,1662,Rosé,Central Valley,FALSE
Chile,3.4,Cabernet Blush,Frontera,1560,Rosé,Central Valley,FALSE
Chile,3.8,Sweet Red,Frontera,1484,Red,Central Valley,FALSE
Chile,3.4,Specialties The Authentic Blanco,Frontera,1383,White,Central Valley,FALSE
